pair_key,friendship,friendship_strength,lost_con,lockdown
15 27,0.24,0.14000000000000018,FALSE,TRUE
15 27,0.08,0.12000000000000019,FALSE,TRUE
15 28,0.6,NA,NA,FALSE
15 28,0.96,NA,NA,FALSE
15 28,0.12,NA,NA,FALSE
15 28,0.12,0.44999999999999996,TRUE,FALSE
15 28,0.36,0.38999999999999996,FALSE,FALSE
15 28,0.12,0.17999999999999997,FALSE,FALSE
15 28,0.12,0.17999999999999997,FALSE,FALSE
15 28,0.12,0.17999999999999997,FALSE,FALSE
15 28,0.48,0.20999999999999996,FALSE,FALSE
15 28,1,0.42999999999999994,FALSE,FALSE
15 28,0.24,0.45999999999999996,FALSE,FALSE
15 28,0.24,0.49,TRUE,FALSE
15 28,0.12,0.39999999999999997,TRUE,FALSE
15 28,0.12,0.17999999999999997,FALSE,FALSE
15 28,2.04,0.63,FALSE,TRUE
15 28,2.04,1.08,FALSE,TRUE
15 28,0.24,1.1099999999999999,TRUE,TRUE
15 28,0.24,1.14,TRUE,TRUE
15 28,0.96,0.87,FALSE,TRUE
15 28,0.24,0.41999999999999993,FALSE,TRUE
15 28,1.32,0.69,FALSE,TRUE
15 28,0.12,0.6599999999999999,TRUE,FALSE
15 28,0.12,0.44999999999999996,TRUE,FALSE
15 28,0.16,0.43,TRUE,TRUE
15 28,0.08,0.12,FALSE,TRUE
16 17,0.84,NA,NA,FALSE
16 17,0.48,NA,NA,FALSE
16 17,0.36,NA,NA,FALSE
16 17,0.24,0.48,FALSE,FALSE
16 17,0.84,0.48,FALSE,FALSE
16 17,0.24,0.42,FALSE,FALSE
16 17,0.24,0.39,FALSE,FALSE
16 17,0.24,0.39,FALSE,FALSE
16 17,0.36,0.27,FALSE,FALSE
16 17,0.12,0.24,FALSE,FALSE
16 17,0.12,0.21,FALSE,FALSE
16 17,0.36,0.24,FALSE,FALSE
16 17,0.36,0.24,FALSE,FALSE
16 17,0.72,0.39,FALSE,FALSE
16 17,0.12,0.39,TRUE,FALSE
16 17,0.24,0.36,FALSE,FALSE
16 17,0.12,0.3,TRUE,FALSE
16 17,0.12,0.15,FALSE,TRUE
16 17,0.12,0.15,FALSE,TRUE
16 17,0.12,0.12,FALSE,TRUE
16 17,1.3599999999999999,0.42999999999999994,FALSE,TRUE
16 17,0.12,0.42999999999999994,TRUE,TRUE
16 17,33.12,8.68,FALSE,TRUE
16 17,0.36,8.74,TRUE,TRUE
16 17,0.6,8.55,TRUE,TRUE
16 17,0.48,8.64,TRUE,FALSE
16 17,6.5,1.9850000000000005,FALSE,FALSE
16 17,2,2.3950000000000005,FALSE,FALSE
16 17,9.5,4.620000000000001,FALSE,FALSE
16 17,23.5,10.375,FALSE,FALSE
16 17,25,15,FALSE,FALSE
16 17,22.58,20.145,FALSE,TRUE
16 17,20.5,22.895,FALSE,TRUE
16 17,40.5,27.145,FALSE,TRUE
16 17,11.08,23.665,TRUE,TRUE
16 17,10,20.52,TRUE,TRUE
16 17,23,21.145,FALSE,TRUE
16 17,10.66,13.685,FALSE,TRUE
16 17,55,24.665000000000003,FALSE,TRUE
16 17,6.5,23.790000000000003,TRUE,TRUE
16 17,14.66,21.705000000000002,FALSE,TRUE
16 17,32.5,27.165000000000003,FALSE,TRUE
16 17,42,23.915000000000003,FALSE,TRUE
16 17,36,31.290000000000003,FALSE,TRUE
16 17,21.5,33,FALSE,TRUE
16 17,1,25.125,TRUE,TRUE
16 18,0.24,NA,NA,FALSE
16 18,0.12,NA,NA,FALSE
16 18,0.24,NA,NA,FALSE
16 18,0.6,0.3,FALSE,FALSE
16 18,0.24,0.3,FALSE,FALSE
16 18,0.12,0.3,TRUE,FALSE
16 18,6.573333333333333,1.8833333333333333,FALSE,FALSE
16 18,0.24,1.7933333333333332,TRUE,FALSE
16 18,2.12,2.263333333333333,FALSE,FALSE
16 18,0.12,2.263333333333333,TRUE,FALSE
16 18,0.5,0.745,FALSE,FALSE
16 18,0.48,0.8049999999999999,FALSE,FALSE
16 18,0.6,0.42499999999999993,FALSE,FALSE
16 18,0.36,0.485,FALSE,FALSE
16 18,0.12,0.38999999999999996,TRUE,TRUE
16 18,0.72,0.44999999999999996,FALSE,TRUE
16 18,0.48,0.41999999999999993,FALSE,TRUE
16 18,0.36,0.41999999999999993,FALSE,TRUE
16 18,0.24,0.44999999999999996,FALSE,TRUE
16 18,0.6,0.41999999999999993,FALSE,TRUE
16 18,0.36,0.38999999999999996,FALSE,TRUE
16 18,0.6,0.44999999999999996,FALSE,TRUE
16 18,0.48,0.51,FALSE,FALSE
16 18,16.5,4.485,FALSE,FALSE
16 18,7.5,6.27,FALSE,FALSE
16 18,1.5,6.495,TRUE,FALSE
16 18,0.24,6.435,TRUE,FALSE
16 18,0.4,2.4099999999999997,TRUE,FALSE
16 18,0.32,0.6149999999999997,FALSE,TRUE
16 18,0.08,0.2599999999999997,TRUE,TRUE
16 18,1.52,0.5799999999999997,FALSE,TRUE
16 18,0.16,0.5199999999999997,TRUE,TRUE
16 18,0.24,0.4999999999999997,TRUE,TRUE
16 18,0.16,0.5199999999999997,TRUE,TRUE
16 18,0.32,0.21999999999999972,FALSE,TRUE
16 18,0.16,0.21999999999999972,FALSE,TRUE
16 18,0.16,0.1999999999999997,FALSE,TRUE
16 18,0.8,0.3599999999999997,FALSE,TRUE
16 18,0.56,0.4199999999999997,FALSE,TRUE
16 18,0.08,0.39999999999999974,TRUE,TRUE
16 19,0.24,NA,NA,FALSE
16 19,2.52,NA,NA,FALSE
16 19,0.84,NA,NA,FALSE
16 19,0.96,1.14,FALSE,FALSE
16 19,2.2,1.63,FALSE,FALSE
16 19,0.48,1.1199999999999999,TRUE,FALSE
16 19,0.36,1,TRUE,FALSE
16 19,0.6,0.9099999999999999,FALSE,FALSE
16 19,0.72,0.5399999999999999,FALSE,FALSE
16 19,0.72,0.5999999999999999,FALSE,FALSE
16 19,1.08,0.7799999999999999,FALSE,FALSE
16 19,0.36,0.72,FALSE,FALSE
16 19,0.24,0.5999999999999999,TRUE,FALSE
16 19,1.08,0.69,FALSE,FALSE
16 19,0.36,0.5099999999999999,FALSE,FALSE
16 19,0.6,0.57,FALSE,FALSE
16 19,2.08,1.03,FALSE,FALSE
16 19,0.12,0.7899999999999999,TRUE,FALSE
16 19,1.8399999999999999,1.16,FALSE,FALSE
16 19,0.12,1.04,TRUE,FALSE
16 19,0.84,0.7299999999999999,FALSE,FALSE
16 19,0.24,0.7599999999999999,TRUE,FALSE
16 19,0.48,0.41999999999999993,FALSE,TRUE
16 19,0.96,0.6299999999999999,FALSE,TRUE
16 19,0.36,0.5099999999999999,FALSE,TRUE
16 19,2.04,0.96,FALSE,TRUE
16 19,0.12,0.8699999999999999,TRUE,TRUE
16 19,0.84,0.8399999999999999,FALSE,TRUE
16 19,2.96,1.49,FALSE,TRUE
16 19,0.12,1.01,TRUE,TRUE
16 19,0.6,1.13,FALSE,TRUE
16 19,1.56,1.31,FALSE,TRUE
16 19,1.7999999999999998,1.02,FALSE,TRUE
16 19,1.48,1.3599999999999999,FALSE,FALSE
16 19,1.24,1.52,FALSE,TRUE
16 19,0.08,1.15,TRUE,TRUE
16 19,1.08,0.97,FALSE,TRUE
16 19,0.16,0.6399999999999999,TRUE,TRUE
16 20,0.24,NA,NA,FALSE
16 20,1.48,NA,NA,FALSE
16 20,0.48,NA,NA,FALSE
16 20,0.48,0.6699999999999999,FALSE,FALSE
16 20,0.12,0.6399999999999999,TRUE,FALSE
16 20,0.24,0.32999999999999996,FALSE,FALSE
16 20,1.24,0.5199999999999999,FALSE,FALSE
16 20,0.36,0.48999999999999994,FALSE,FALSE
16 20,0.24,0.5199999999999999,TRUE,FALSE
16 20,0.36,0.5499999999999999,FALSE,FALSE
16 20,0.96,0.4799999999999999,FALSE,FALSE
16 20,0.48,0.5099999999999999,FALSE,FALSE
16 20,3,1.2,FALSE,FALSE
16 20,0.12,1.14,TRUE,TRUE
16 20,0.48,1.0199999999999998,TRUE,TRUE
16 20,19,5.6499999999999995,FALSE,TRUE
16 20,0.36,4.989999999999999,TRUE,TRUE
16 20,0.12,4.989999999999999,TRUE,TRUE
16 20,0.36,4.96,TRUE,TRUE
16 20,0.12,0.24,FALSE,TRUE
16 20,0.24,0.21,FALSE,TRUE
16 20,0.36,0.27,FALSE,TRUE
16 20,0.6,0.32999999999999996,FALSE,TRUE
16 20,0.48,0.42,FALSE,FALSE
16 20,0.08,0.38,TRUE,TRUE
16 20,0.08,0.31,TRUE,TRUE
16 21,0.12,NA,NA,FALSE
16 21,0.12,NA,NA,FALSE
16 21,0.48,NA,NA,FALSE
16 21,0.24,0.24,FALSE,FALSE
16 21,0.12,0.24,FALSE,FALSE
16 21,0.24,0.27,FALSE,FALSE
16 21,0.24,0.21,FALSE,FALSE
16 21,0.12,0.18,FALSE,FALSE
16 21,0.48,0.27,FALSE,FALSE
16 21,0.24,0.27,FALSE,FALSE
16 21,0.6,0.36,FALSE,FALSE
16 21,0.12,0.36,TRUE,FALSE
16 21,0.12,0.27,TRUE,TRUE
16 21,0.12,0.24,FALSE,TRUE
16 21,0.12,0.12,FALSE,TRUE
16 21,0.36,0.18,FALSE,TRUE
16 21,0.12,0.18,FALSE,TRUE
16 21,0.36,0.24,FALSE,TRUE
16 21,0.6,0.36,FALSE,TRUE
16 21,0.48,0.39,FALSE,FALSE
16 21,0.08,0.38,TRUE,TRUE
16 21,0.08,0.31,TRUE,TRUE
16 21,0.16,0.2,FALSE,TRUE
16 22,0.84,NA,NA,FALSE
16 22,0.12,NA,NA,FALSE
16 22,0.24,NA,NA,FALSE
16 22,0.6,0.44999999999999996,FALSE,FALSE
16 22,0.48,0.36,FALSE,FALSE
16 22,0.6,0.48,FALSE,FALSE
16 22,0.6,0.57,FALSE,FALSE
16 22,0.24,0.48,FALSE,FALSE
16 22,1.24,0.6699999999999999,FALSE,FALSE
16 22,0.24,0.58,TRUE,FALSE
16 22,0.36,0.52,FALSE,FALSE
16 22,0.12,0.49,TRUE,FALSE
16 22,0.24,0.23999999999999996,FALSE,FALSE
16 22,0.12,0.20999999999999996,FALSE,FALSE
16 22,0.96,0.36,FALSE,FALSE
16 22,0.12,0.36,TRUE,FALSE
16 22,1.2,0.6,FALSE,FALSE
16 22,0.6,0.72,FALSE,FALSE
16 22,0.36,0.57,FALSE,FALSE
16 22,0.6,0.69,FALSE,TRUE
16 22,0.36,0.48,FALSE,TRUE
16 22,0.72,0.51,FALSE,TRUE
16 22,0.24,0.48,FALSE,TRUE
16 22,0.36,0.41999999999999993,FALSE,TRUE
16 22,0.36,0.41999999999999993,FALSE,TRUE
16 22,0.24,0.29999999999999993,FALSE,TRUE
16 22,3.36,1.08,FALSE,TRUE
16 22,0.72,1.17,FALSE,TRUE
16 22,5.48,2.45,FALSE,FALSE
16 22,16,6.39,FALSE,TRUE
16 23,0.48,NA,NA,FALSE
16 23,0.48,NA,NA,FALSE
16 23,0.84,NA,NA,FALSE
16 23,1.32,0.78,FALSE,FALSE
16 23,0.36,0.75,TRUE,FALSE
16 23,0.36,0.72,FALSE,FALSE
16 23,0.12,0.54,TRUE,FALSE
16 23,0.12,0.24,FALSE,FALSE
16 23,0.12,0.18,FALSE,FALSE
16 23,2,0.5900000000000001,FALSE,FALSE
16 23,0.12,0.5900000000000001,TRUE,FALSE
16 23,0.12,0.5900000000000001,TRUE,FALSE
16 23,0.72,0.74,FALSE,FALSE
16 23,2,0.74,FALSE,FALSE
16 23,3.12,1.49,FALSE,FALSE
16 23,1.6800000000000002,1.8800000000000001,FALSE,FALSE
16 23,0.36,1.79,TRUE,FALSE
16 23,0.36,1.38,TRUE,FALSE
16 23,0.24,0.66,TRUE,FALSE
16 23,0.24,0.3,FALSE,FALSE
16 23,0.24,0.27,FALSE,FALSE
16 23,0.12,0.21,FALSE,FALSE
16 23,21,5.4,FALSE,FALSE
16 23,0.72,5.5200000000000005,TRUE,TRUE
16 23,0.6,5.61,TRUE,TRUE
16 23,0.6,5.73,TRUE,TRUE
16 23,0.12,0.5100000000000007,TRUE,TRUE
16 23,0.24,0.3900000000000006,FALSE,TRUE
16 23,0.24,0.3000000000000006,FALSE,TRUE
16 23,0.12,0.18000000000000063,FALSE,TRUE
16 23,5,1.4000000000000006,FALSE,FALSE
16 23,20,6.340000000000001,FALSE,FALSE
16 23,55.08,20.05,FALSE,FALSE
16 23,16.913333333333334,24.248333333333335,FALSE,TRUE
16 23,18.333333333333332,27.581666666666667,FALSE,TRUE
16 23,0.7466666666666666,22.768333333333334,TRUE,TRUE
16 23,45,20.248333333333335,FALSE,TRUE
16 23,36,25.02,FALSE,TRUE
16 23,115.16666666666667,49.22833333333334,FALSE,TRUE
16 23,4.666666666666666,50.208333333333336,TRUE,TRUE
16 23,2,39.458333333333336,TRUE,TRUE
16 23,48.83333333333333,42.666666666666664,FALSE,TRUE
16 23,15.326666666666668,17.706666666666667,FALSE,TRUE
16 23,25.82,22.995,FALSE,TRUE
16 23,0.24,22.555,TRUE,TRUE
16 23,158,49.84666666666667,FALSE,TRUE
16 23,20,51.015,TRUE,TRUE
16 24,1.08,NA,NA,FALSE
16 24,0.36,NA,NA,FALSE
16 24,0.6,NA,NA,FALSE
16 24,0.48,0.63,FALSE,FALSE
16 24,1.2000000000000002,0.66,FALSE,FALSE
16 24,0.6,0.72,FALSE,FALSE
16 24,0.6,0.72,FALSE,FALSE
16 24,0.84,0.81,FALSE,FALSE
16 24,0.6,0.6599999999999999,FALSE,FALSE
16 24,1.36,0.85,FALSE,FALSE
16 24,0.72,0.88,FALSE,FALSE
16 24,0.72,0.85,FALSE,FALSE
16 24,0.48,0.8200000000000001,FALSE,FALSE
16 24,1.08,0.75,FALSE,FALSE
16 24,1.56,0.96,FALSE,FALSE
16 24,0.36,0.87,TRUE,FALSE
16 24,0.24,0.81,TRUE,FALSE
16 24,3.16,1.33,FALSE,FALSE
16 24,1.3599999999999999,1.28,FALSE,FALSE
16 24,0.24,1.25,TRUE,FALSE
16 24,0.48,1.31,TRUE,FALSE
16 24,0.84,0.73,FALSE,TRUE
16 24,1.08,0.6599999999999999,FALSE,TRUE
16 24,0.48,0.72,FALSE,TRUE
16 24,0.24,0.6599999999999999,TRUE,TRUE
16 24,0.12,0.48,TRUE,TRUE
16 24,1.48,0.58,FALSE,TRUE
16 24,1.56,0.85,FALSE,TRUE
16 24,0.72,0.97,FALSE,TRUE
16 24,0.12,0.97,TRUE,TRUE
16 24,0.6,0.75,FALSE,TRUE
16 24,2.28,0.9299999999999999,FALSE,TRUE
16 24,0.48,0.8699999999999999,FALSE,FALSE
16 24,0.24,0.8999999999999999,TRUE,FALSE
16 24,0.24,0.8099999999999999,TRUE,TRUE
16 24,0.16,0.28,FALSE,TRUE
16 25,0.12,NA,NA,FALSE
16 25,0.24,NA,NA,FALSE
16 25,0.12,NA,NA,FALSE
16 25,0.48,0.24,FALSE,FALSE
16 25,0.24,0.27,FALSE,FALSE
16 25,0.12,0.24,FALSE,FALSE
16 25,0.24,0.27,FALSE,FALSE
16 25,0.24,0.21,FALSE,FALSE
16 25,0.12,0.18,FALSE,FALSE
16 25,0.12,0.18,FALSE,FALSE
16 25,0.36,0.21,FALSE,FALSE
16 25,0.6,0.3,FALSE,FALSE
16 25,0.12,0.3,TRUE,FALSE
16 25,0.12,0.3,TRUE,TRUE
16 25,0.12,0.24,FALSE,TRUE
16 25,0.24,0.15,FALSE,TRUE
16 25,0.12,0.15,FALSE,TRUE
16 25,0.36,0.21,FALSE,TRUE
16 25,0.12,0.21,FALSE,TRUE
16 25,0.12,0.18,FALSE,TRUE
16 25,0.36,0.24,FALSE,TRUE
16 25,0.6,0.3,FALSE,TRUE
16 25,0.48,0.39,FALSE,FALSE
16 25,1,0.61,FALSE,FALSE
16 25,7.333333333333333,2.353333333333333,FALSE,FALSE
16 25,1.3333333333333333,2.5366666666666666,FALSE,TRUE
16 25,1,2.6666666666666665,TRUE,TRUE
16 25,0.3333333333333333,2.5,TRUE,TRUE
16 25,1.6666666666666665,1.0833333333333333,FALSE,TRUE
16 25,8.746666666666666,2.9366666666666665,FALSE,TRUE
16 25,0.6666666666666666,2.853333333333333,TRUE,TRUE
16 25,2,3.27,FALSE,TRUE
16 25,0.3333333333333333,2.9366666666666665,TRUE,TRUE
16 25,2.08,1.27,FALSE,TRUE
16 25,3.6666666666666665,2.02,FALSE,TRUE
16 26,0.12,NA,NA,FALSE
16 26,0.12,NA,NA,FALSE
16 26,1.48,NA,NA,FALSE
16 26,0.48,0.55,FALSE,FALSE
16 26,0.24,0.5800000000000001,TRUE,FALSE
16 26,0.24,0.6100000000000001,TRUE,FALSE
16 26,0.36,0.33,FALSE,FALSE
16 26,0.24,0.27,FALSE,FALSE
16 26,0.12,0.24000000000000002,TRUE,FALSE
16 26,0.72,0.36,FALSE,FALSE
16 26,0.6,0.42000000000000004,FALSE,FALSE
16 26,0.48,0.48,FALSE,FALSE
16 26,0.12,0.48,TRUE,FALSE
16 26,0.6,0.45,FALSE,FALSE
16 26,0.6,0.45,FALSE,FALSE
16 26,0.24,0.39,FALSE,TRUE
16 26,0.84,0.5700000000000001,FALSE,TRUE
16 26,0.24,0.48,FALSE,TRUE
16 26,0.6,0.48,FALSE,TRUE
16 26,18.333333333333332,5.003333333333334,FALSE,TRUE
16 26,1.3599999999999999,5.133333333333334,TRUE,TRUE
16 26,0.12,5.1033333333333335,TRUE,TRUE
16 26,0.36,5.043333333333333,TRUE,TRUE
16 26,1.6,0.8600000000000008,FALSE,TRUE
16 26,0.48,0.6400000000000008,FALSE,FALSE
16 26,0.12,0.6400000000000008,TRUE,FALSE
16 26,0.08,0.5700000000000007,TRUE,FALSE
16 26,0.08,0.19000000000000078,TRUE,TRUE
16 26,0.24,0.13000000000000078,FALSE,TRUE
16 26,0.08,0.12000000000000077,FALSE,TRUE
16 26,0.24,0.16000000000000075,FALSE,TRUE
16 26,0.16,0.18000000000000077,FALSE,TRUE
16 26,0.08,0.14000000000000076,FALSE,TRUE
16 26,0.08,0.14000000000000076,FALSE,TRUE
16 26,0.88,0.30000000000000077,FALSE,TRUE
16 27,0.84,NA,NA,FALSE
16 27,0.24,NA,NA,FALSE
16 27,0.12,NA,NA,FALSE
16 27,0.12,0.32999999999999996,TRUE,FALSE
16 27,0.24,0.17999999999999997,FALSE,FALSE
16 27,0.72,0.29999999999999993,FALSE,FALSE
16 27,0.48,0.38999999999999996,FALSE,FALSE
16 27,0.6,0.51,FALSE,FALSE
16 27,0.6,0.6,FALSE,FALSE
16 27,0.6,0.57,FALSE,FALSE
16 27,0.72,0.6299999999999999,FALSE,FALSE
16 27,1.9066666666666667,0.9566666666666666,FALSE,FALSE
16 27,0.48,0.9266666666666666,FALSE,FALSE
16 27,0.12,0.8066666666666666,TRUE,FALSE
16 27,0.36,0.7166666666666666,FALSE,FALSE
16 27,1.08,0.51,FALSE,FALSE
16 27,0.36,0.48,FALSE,FALSE
16 27,0.36,0.5399999999999999,FALSE,FALSE
16 27,2.8,1.15,FALSE,FALSE
16 27,0.36,0.97,TRUE,FALSE
16 27,10.573333333333332,3.523333333333333,FALSE,FALSE
16 27,17,7.683333333333334,FALSE,FALSE
16 27,26.36,13.573333333333332,FALSE,FALSE
16 27,38,22.983333333333334,FALSE,FALSE
16 27,27.666666666666664,27.256666666666668,FALSE,FALSE
16 27,9.12,25.286666666666665,TRUE,FALSE
16 27,45.22666666666667,30.003333333333334,FALSE,TRUE
16 27,239.89333333333332,80.47666666666666,FALSE,TRUE
16 27,71.69333333333333,91.48333333333333,FALSE,TRUE
16 27,31.93333333333333,97.18666666666667,TRUE,TRUE
16 27,82.46,106.49499999999999,FALSE,TRUE
16 27,40.74666666666667,56.70833333333333,FALSE,TRUE
16 27,41.653333333333336,49.19833333333333,FALSE,TRUE
16 27,29.666666666666664,48.63166666666667,FALSE,TRUE
16 27,0.12,28.04666666666667,TRUE,TRUE
16 27,93.86666666666667,41.32666666666667,FALSE,TRUE
16 27,50.33333333333333,43.49666666666667,FALSE,TRUE
16 27,179.06666666666666,80.84666666666666,FALSE,TRUE
16 27,9.48,83.18666666666667,TRUE,FALSE
16 27,6.666666666666666,61.38666666666667,TRUE,FALSE
16 27,14,52.303333333333335,TRUE,FALSE
16 27,35.413333333333334,16.390000000000004,FALSE,TRUE
16 27,50.33333333333333,26.603333333333335,FALSE,TRUE
16 27,0.16,24.97666666666667,TRUE,TRUE
16 27,0.08,21.49666666666667,TRUE,TRUE
16 27,0.08,12.663333333333334,TRUE,TRUE
16 27,0.08,0.10000000000000203,FALSE,TRUE
16 28,0.12,NA,NA,FALSE
16 28,0.12,NA,NA,FALSE
16 28,0.48,NA,NA,FALSE
16 28,0.24,0.24,FALSE,FALSE
16 28,0.12,0.24,FALSE,FALSE
16 28,0.24,0.27,FALSE,FALSE
16 28,0.24,0.21,FALSE,FALSE
16 28,0.12,0.18,FALSE,FALSE
16 28,0.6,0.3,FALSE,FALSE
16 28,0.12,0.27,TRUE,FALSE
16 28,0.12,0.24,FALSE,FALSE
16 28,0.12,0.24,FALSE,TRUE
16 28,0.12,0.12,FALSE,TRUE
16 28,1.08,0.36,FALSE,TRUE
16 28,0.12,0.36,TRUE,TRUE
16 28,0.36,0.42000000000000004,FALSE,TRUE
16 28,1.08,0.66,FALSE,TRUE
16 28,0.36,0.48,FALSE,TRUE
16 28,0.6,0.6,FALSE,TRUE
16 28,0.48,0.63,FALSE,FALSE
17 18,0.84,NA,NA,FALSE
17 18,0.6,NA,NA,FALSE
17 18,0.36,NA,NA,FALSE
17 18,0.24,0.51,TRUE,FALSE
17 18,0.48,0.42000000000000004,FALSE,FALSE
17 18,0.12,0.30000000000000004,TRUE,FALSE
17 18,0.12,0.24000000000000002,TRUE,FALSE
17 18,0.12,0.21000000000000002,FALSE,FALSE
17 18,0.12,0.12000000000000002,FALSE,FALSE
17 18,0.36,0.18000000000000002,FALSE,FALSE
17 18,0.12,0.18000000000000002,FALSE,FALSE
17 18,0.12,0.18000000000000002,FALSE,FALSE
17 18,0.24,0.21000000000000002,FALSE,FALSE
17 18,3.74,1.0550000000000002,FALSE,FALSE
17 18,14.120000000000001,4.555000000000001,FALSE,FALSE
17 18,13,7.775,FALSE,FALSE
17 18,26,14.215000000000002,FALSE,FALSE
17 18,26.5,19.905,FALSE,FALSE
17 18,6.5,18,TRUE,FALSE
17 18,19,19.5,FALSE,TRUE
17 18,39.1,22.775000000000002,FALSE,TRUE
17 18,52.5,29.275000000000002,FALSE,TRUE
17 18,57.86,42.115,FALSE,TRUE
17 18,47,49.115,FALSE,TRUE
17 18,74.25,57.9025,FALSE,TRUE
17 18,53.75,58.215,FALSE,TRUE
17 18,61.620000000000005,59.155,FALSE,TRUE
17 18,60.5,62.53,FALSE,TRUE
17 18,0.72,44.1475,TRUE,TRUE
17 18,35,39.46,FALSE,TRUE
17 18,18,28.555,FALSE,TRUE
17 18,29,20.68,FALSE,TRUE
17 18,5,21.75,TRUE,FALSE
17 18,11,15.75,FALSE,FALSE
17 18,15.5,15.125,FALSE,FALSE
17 18,0.24,7.935,TRUE,FALSE
17 18,0.4,6.785,TRUE,FALSE
17 18,18,8.535,FALSE,TRUE
17 18,0.4,4.76,TRUE,TRUE
17 18,24.5,10.825000000000001,FALSE,TRUE
17 18,0.08,10.745000000000001,TRUE,TRUE
17 18,1.52,6.625,TRUE,TRUE
17 18,0.08,6.545,TRUE,TRUE
17 18,0.16,0.4600000000000003,TRUE,TRUE
17 18,0.24,0.5000000000000002,TRUE,TRUE
17 18,0.32,0.2000000000000003,FALSE,TRUE
17 18,0.32,0.2600000000000003,FALSE,TRUE
17 18,0.16,0.2600000000000003,FALSE,TRUE
17 18,0.16,0.24000000000000027,FALSE,TRUE
17 18,0.8,0.36000000000000026,FALSE,TRUE
17 18,0.56,0.4200000000000003,FALSE,TRUE
17 18,0.08,0.4000000000000003,TRUE,TRUE
17 18,1.25,0.6725000000000003,FALSE,FALSE
17 19,0.84,NA,NA,FALSE
17 19,3,NA,NA,FALSE
17 19,1.2,NA,NA,FALSE
17 19,0.96,1.5,FALSE,FALSE
17 19,1.08,1.56,FALSE,FALSE
17 19,0.24,0.8700000000000001,TRUE,FALSE
17 19,0.36,0.6600000000000001,FALSE,FALSE
17 19,0.36,0.5100000000000001,FALSE,FALSE
17 19,0.6,0.39000000000000007,FALSE,FALSE
17 19,0.72,0.51,FALSE,FALSE
17 19,1.08,0.6900000000000001,FALSE,FALSE
17 19,0.24,0.6600000000000001,TRUE,FALSE
17 19,0.36,0.6000000000000001,FALSE,FALSE
17 19,1.44,0.78,FALSE,FALSE
17 19,0.6,0.66,FALSE,FALSE
17 19,0.6,0.75,FALSE,FALSE
17 19,1.08,0.93,FALSE,FALSE
17 19,0.12,0.6000000000000001,TRUE,FALSE
17 19,0.12,0.4800000000000001,TRUE,FALSE
17 19,0.84,0.5400000000000001,FALSE,FALSE
17 19,0.24,0.33000000000000007,FALSE,FALSE
17 19,0.36,0.3900000000000001,FALSE,TRUE
17 19,0.84,0.5700000000000001,FALSE,TRUE
17 19,0.36,0.45000000000000007,FALSE,TRUE
17 19,4.92,1.62,FALSE,TRUE
17 19,0.12,1.56,TRUE,TRUE
17 19,5.84,2.81,FALSE,TRUE
17 19,0.6,2.87,TRUE,TRUE
17 19,11.6,4.54,FALSE,TRUE
17 19,0.12,4.54,TRUE,TRUE
17 19,1.2,3.38,TRUE,TRUE
17 19,1.2,3.5300000000000002,TRUE,TRUE
17 19,24,6.63,FALSE,FALSE
17 19,0.24,6.66,TRUE,TRUE
17 19,0.08,6.38,TRUE,TRUE
17 19,0.08,6.1000000000000005,TRUE,TRUE
17 19,0.16,0.1400000000000002,FALSE,TRUE
17 19,1.16,0.3700000000000002,FALSE,TRUE
17 19,0.16,0.3900000000000002,TRUE,TRUE
17 20,0.84,NA,NA,FALSE
17 20,0.48,NA,NA,FALSE
17 20,0.36,NA,NA,FALSE
17 20,0.48,0.54,FALSE,FALSE
17 20,0.36,0.42000000000000004,FALSE,FALSE
17 20,0.24,0.36000000000000004,FALSE,FALSE
17 20,0.12,0.30000000000000004,TRUE,FALSE
17 20,0.12,0.21000000000000005,FALSE,FALSE
17 20,0.24,0.18000000000000005,FALSE,FALSE
17 20,0.12,0.15000000000000005,FALSE,FALSE
17 20,0.6,0.27,FALSE,FALSE
17 20,0.48,0.36000000000000004,FALSE,FALSE
17 20,0.36,0.39,FALSE,FALSE
17 20,0.24,0.42000000000000004,FALSE,FALSE
17 20,0.12,0.30000000000000004,TRUE,FALSE
17 20,0.36,0.27,FALSE,TRUE
17 20,0.24,0.24000000000000005,FALSE,TRUE
17 20,0.12,0.21000000000000005,FALSE,TRUE
17 20,0.24,0.24000000000000005,FALSE,TRUE
17 20,0.12,0.18000000000000005,FALSE,TRUE
17 20,0.08,0.14000000000000007,FALSE,TRUE
17 20,0.08,0.13000000000000006,FALSE,TRUE
17 20,0.08,0.09000000000000007,FALSE,TRUE
17 20,0.16,0.10000000000000006,FALSE,TRUE
17 20,0.08,0.10000000000000006,FALSE,TRUE
17 21,0.72,NA,NA,FALSE
17 21,0.48,NA,NA,FALSE
17 21,0.36,NA,NA,FALSE
17 21,0.12,0.42,TRUE,FALSE
17 21,0.36,0.32999999999999996,FALSE,FALSE
17 21,0.12,0.24,FALSE,FALSE
17 21,0.12,0.18,FALSE,FALSE
17 21,0.12,0.18,FALSE,FALSE
17 21,0.36,0.18,FALSE,FALSE
17 21,0.12,0.18,FALSE,FALSE
17 21,0.24,0.21,FALSE,FALSE
17 21,0.12,0.21,FALSE,FALSE
17 21,0.24,0.18,FALSE,FALSE
17 21,0.12,0.18,FALSE,FALSE
17 21,0.12,0.15,FALSE,TRUE
17 21,1.08,0.39,FALSE,TRUE
